CD_MUN,V16000001,V16000002,V16000003,V16000004,V16000005,V16000006,V16000007,V16000008,V16000009,V16000010,V16000011,V16000012,V16000013,V16000014,V16000015,V16000016,V16000017,V16000018,V16000019,V16000020,V16000021,V16000022,V16000023,V16000024,V16000025,V16000026,V16000027,V16000028,V16000029,V16000030,V16000031,V16000032,V16000033,V16000034,V16000035,V16000036,V16000037,V16000038,V16000039,V16000040,V16000041,V16000042,V16000043,V16000044,V16000045,V16000046,V16000047,V16000048,V16000049,V16000050,V16000051,V16000052,V16000053,V16000054,V16000055,V16000056,V16000057,V16000058,V16000059,V16000060,V16000061,V16000062,V16000063,V16000064,V16000065,V16000066,V16000067,V16000068,V16000069,V16000070,V16000071,V16000072,V16000073,V16000074,V16000075,V16000076,V16000077,V16000078,V16000079,V16000080,V16000081,V16000082,V16000083,V16000084,V16000085,V16000086,V16000087,V16000088,V16000089,V16000090,V16000091,V16000092,V16000093,V16000094,V16000095,V16000096,V16000097,V16000098,V16000099,V16000100,V16000101,V16000102,V16000103,V16000104,V16000105,V16000106,V16000107,V16000108,V16000109,V16000110,V16000111,V16000112,V16000113,V16000114,V16000115,V16000116,V16000117,V16000118,V16000119,V16000120,V16000121,V16000122,V16000123,V16000124,V16000125,V16000126,V16000127,V16000128,V16000129,V16000130,V16000131,V16000132,V16000133,V16000134,V16000135,V16000136,V16000137,V16000138,V16000139,V16000140,V16000141,V16000142,V16000143,V16000144,V16000145,V16000146,V16000147,V16000148,V16000149,V16000150,V16000151,V16000152,V16000153,V16000154,V16000155,V16000156,V16000157,V16000158,V16000159,V16000160,V16000161,V16000162,V16000163,V16000164,V16000165,V16000166,V16000167,V16000168,V16000169,V16000170,V16000171,V16000172,V16000173,V16000174,V16000175,V16000176,V16000177,V16000178,V16000179,V16000180,V16000181,V16000182,V16000183,V16000184,V16000185,V16000186,V16000187,V16000188,V16000189,V16000190,V16000191,V16000192,V16000193,V16000194,V16000195,V16000196,V16000197,V16000198,V16000199,V16000200,V16000201,V16000202,V16000203,V16000204,V16000205,V16000206,V16000207,V16000208,V16000209,V16000210,V16000211,V16000212,V16000213,V16000214,V16000215,V16000216,V16000217,V16000218,V16000219,V16000220,V16000221,V16000222,V16000223,V16000224,V16000225,V16000226,V16000227,V16000228,V16000229,V16000230,V16000231,V16000232,V16000233,V16000234,V16000235,V16000236,V16000237,V16000238,V16000239,V16000240,V16000241,V16000242,V16000243,V16000244,V16000245,V16000246,V16000247,V16000248,V16000249,V16000250
3549904,49.42,50.58,5.46,94.95,4.91,0.11,65.93,5.43,0.99,27.61,0.03,100.0,6.34,15.09,27.5,25.69,8.3,7.33,4.29,96746.0,99028.0,10697.0,185892.0,9608.0,209.0,129065.0,10625.0,1947.0,54061.0,56.0,195775.0,12411.0,29541.0,53834.0,50296.0,16248.0,14350.0,8396.0,83445.0,35909.0,7496.0,1299.0,30621.0,96746.0,99028.0,185892.0,9608.0,209.0,21529.0,34839.0,44785.0,34959.0,23052.0,32789.0,3821.0,195775.0,17761.0,19243.0,54.29,45.71,9.96,91.0,15.86,75.15,5.94,0.03,0.65,100.0,1.48,6.84,23.6,33.68,12.94,11.46,0.06,78.01,3.11,180028.0,151574.0,33011.0,301773.0,52576.0,249196.0,19693.0,110.0,2150.0,331602.0,4894.0,22669.0,78263.0,111677.0,42897.0,38004.0,187.0,258674.0,10308.0,10.51,3.67,5.73,0.16,43.03,0.74,2.16,31.21,0.02,0.01,0.22,0.08,0.0,0.49,93.81,6.19,0.0,5.62,25.44,9.06,64.35,7.66,1.16,26.76,0.07,100.0,23.29,35.36,0.42,0.03,27195.0,9492.0,14834.0,422.0,111355.0,1926.0,5594.0,80767.0,45.0,21.0,571.0,204.0,0.0,1256.0,242780.0,16027.0,0.0,14552.0,65834.0,23457.0,166554.0,19822.0,2990.0,69248.0,193.0,258807.0,60269.0,91511.0,1088.0,69.0,55.68,44.32,9.16,5.47,25.15,9.55,64.41,7.66,1.14,26.71,0.07,100.0,22.89,34.95,0.74,0.28,1.19,6.9,24.46,34.46,12.88,10.92,0.04,149786.0,119213.0,24631.0,14711.0,67662.0,25682.0,173250.0,20617.0,3078.0,71861.0,193.0,268999.0,61574.0,94020.0,1989.0,760.0,3201.0,18560.0,65789.0,92701.0,34653.0,29366.0,100.0,10.42,3.6,5.65,0.16,42.86,0.76,2.15,31.13,0.02,0.02,0.26,0.09,0.0,0.62,64.4,7.67,1.14,26.71,0.07,100.0,10.52,12.5,46.23,30.75,28039.0,9693.0,15220.0,422.0,115363.0,2048.0,5785.0,83797.0,66.0,45.0,697.0,242.0,0.0,1656.0,173363.0,20658.0,3078.0,71899.0,193.0,269191.0,28327.0,33645.0,124442.0,82777.0
3549953,50.25,49.75,1.2,87.91,12.09,0.0,58.62,4.13,0.61,36.63,0.0,100.0,8.9,25.62,37.07,19.91,4.42,1.76,1.14,1716.0,1699.0,41.0,3002.0,413.0,0.0,2002.0,141.0,21.0,1251.0,0.0,3415.0,304.0,875.0,1266.0,680.0,151.0,60.0,39.0,1941.0,548.0,26.0,0.0,264.0,1716.0,1699.0,3002.0,413.0,0.0,220.0,261.0,1096.0,800.0,506.0,514.0,17.0,3415.0,242.0,394.0,61.17,38.83,3.63,65.54,15.52,50.01,33.44,0.0,0.24,100.0,1.95,12.64,33.59,33.76,9.6,4.82,0.0,81.04,2.3,4544.0,2884.0,270.0,4868.0,1153.0,3715.0,2484.0,0.0,18.0,7428.0,145.0,939.0,2495.0,2508.0,713.0,358.0,0.0,6020.0,171.0,27.64,1.1,7.54,0.33,35.47,0.0,0.5,25.85,0.12,0.0,0.43,0.0,0.07,0.0,61.45,38.55,0.0,8.99,23.46,13.67,54.67,6.4,0.7,38.14,0.1,100.0,21.3,27.72,4.73,0.0,1664.0,66.0,454.0,20.0,2135.0,0.0,30.0,1556.0,7.0,0.0,26.0,0.0,4.0,0.0,3699.0,2321.0,0.0,541.0,1412.0,823.0,3291.0,385.0,42.0,2296.0,6.0,6020.0,1282.0,1669.0,285.0,0.0,60.19,39.81,3.9,9.08,23.37,13.99,54.4,6.73,0.68,38.09,0.1,100.0,21.0,26.92,5.39,0.11,1.79,12.41,33.31,34.8,9.13,4.65,0.0,3731.0,2468.0,242.0,563.0,1449.0,867.0,3372.0,417.0,42.0,2361.0,6.0,6199.0,1302.0,1669.0,334.0,7.0,111.0,769.0,2065.0,2157.0,566.0,288.0,0.0,27.13,1.06,7.57,0.32,35.67,0.0,0.48,26.07,0.11,0.0,0.6,0.0,0.06,0.0,54.4,6.73,0.68,38.09,0.1,100.0,17.29,15.78,48.41,18.5,1682.0,66.0,469.0,20.0,2211.0,0.0,30.0,1616.0,7.0,0.0,37.0,0.0,4.0,0.0,3372.0,417.0,42.0,2361.0,6.0,6199.0,1072.0,978.0,3001.0,1147.0
3550001,52.32,47.68,1.15,87.11,12.89,0.0,71.98,2.02,0.0,25.72,0.33,100.0,9.34,30.09,30.48,18.9,6.01,3.6,0.38,958.0,873.0,21.0,1595.0,236.0,0.0,1318.0,37.0,0.0,471.0,6.0,1831.0,171.0,551.0,558.0,346.0,110.0,66.0,7.0,994.0,354.0,33.0,6.0,175.0,958.0,873.0,1595.0,236.0,0.0,154.0,161.0,458.0,473.0,338.0,247.0,0.0,1831.0,20.0,251.0,60.9,39.1,4.01,88.77,21.32,67.46,9.34,0.0,1.59,100.0,1.89,13.95,31.77,36.35,7.07,4.86,0.13,74.81,2.01,2843.0,1825.0,187.0,4144.0,995.0,3149.0,436.0,0.0,74.0,4668.0,88.0,651.0,1483.0,1697.0,330.0,227.0,6.0,3492.0,94.0,41.69,4.83,18.91,0.0,27.86,0.0,1.37,3.23,0.0,0.0,0.37,0.0,0.14,0.63,89.34,10.63,0.0,19.2,13.17,4.66,72.26,2.4,0.26,24.94,0.14,100.0,33.77,28.8,0.11,0.0,1459.0,169.0,662.0,0.0,975.0,0.0,48.0,113.0,0.0,0.0,13.0,0.0,5.0,22.0,3127.0,372.0,0.0,672.0,461.0,163.0,2529.0,84.0,9.0,873.0,5.0,3500.0,1182.0,1008.0,4.0,0.0,61.38,38.59,2.98,18.74,13.83,5.16,72.06,2.59,0.25,24.96,0.14,100.0,33.32,28.25,0.45,0.0,1.62,14.97,31.96,38.06,6.39,4.02,0.0,2201.0,1384.0,107.0,672.0,496.0,185.0,2584.0,93.0,9.0,895.0,5.0,3586.0,1195.0,1013.0,16.0,0.0,58.0,537.0,1146.0,1365.0,229.0,144.0,0.0,40.65,4.7,19.28,0.0,27.77,0.0,1.34,3.98,0.0,0.0,0.36,0.0,0.14,0.78,72.01,2.59,0.25,24.99,0.14,100.0,30.36,13.94,38.95,16.72,1461.0,169.0,693.0,0.0,998.0,0.0,48.0,143.0,0.0,0.0,13.0,0.0,5.0,28.0,2588.0,93.0,9.0,898.0,5.0,3594.0,1091.0,501.0,1400.0,601.0
3550100,49.51,50.49,0.2,93.16,6.69,0.0,62.05,3.94,0.12,33.88,0.0,100.0,8.81,24.64,28.55,27.14,6.94,2.1,1.63,4017.0,4096.0,16.0,7558.0,543.0,0.0,5034.0,320.0,10.0,2749.0,0.0,8113.0,715.0,1999.0,2316.0,2202.0,563.0,170.0,132.0,3993.0,1473.0,87.0,45.0,790.0,4017.0,4096.0,7558.0,543.0,0.0,670.0,731.0,2335.0,1657.0,1237.0,1394.0,90.0,8113.0,787.0,937.0,59.71,40.3,1.28,79.89,12.79,67.09,17.87,0.0,1.6,100.0,1.43,8.7,27.08,40.57,13.39,7.55,0.0,82.63,2.34,9955.0,6718.0,214.0,13319.0,2132.0,11186.0,2980.0,0.0,266.0,16672.0,238.0,1451.0,4514.0,6764.0,2232.0,1259.0,0.0,13776.0,390.0,16.87,1.31,5.77,0.99,37.86,0.0,2.42,32.46,0.0,0.0,0.75,0.0,0.0,0.68,79.59,20.41,0.0,9.16,22.05,8.21,62.44,7.44,0.35,29.77,0.0,100.0,25.43,34.15,0.73,0.0,2324.0,180.0,795.0,137.0,5216.0,0.0,334.0,4472.0,0.0,0.0,103.0,0.0,0.0,94.0,10965.0,2812.0,0.0,1262.0,3038.0,1131.0,8602.0,1025.0,48.0,4101.0,0.0,13776.0,3503.0,4704.0,100.0,0.0,60.05,39.95,1.36,8.94,22.36,8.27,62.61,7.53,0.34,29.52,0.0,100.0,25.22,33.77,1.02,0.0,1.35,8.51,26.44,42.2,13.31,6.83,0.0,8507.0,5659.0,192.0,1267.0,3167.0,1172.0,8869.0,1067.0,48.0,4182.0,0.0,14166.0,3573.0,4784.0,145.0,0.0,191.0,1206.0,3746.0,5978.0,1886.0,967.0,0.0,16.62,1.27,5.82,0.97,37.96,0.06,2.44,32.47,0.0,0.0,0.73,0.0,0.0,0.66,62.61,7.53,0.34,29.52,0.0,100.0,15.52,14.77,50.55,19.17,2355.0,180.0,825.0,137.0,5377.0,9.0,345.0,4599.0,0.0,0.0,103.0,0.0,0.0,94.0,8869.0,1067.0,48.0,4182.0,0.0,14166.0,2198.0,2092.0,7161.0,2715.0
3550209,50.13,49.87,0.28,91.31,8.69,0.0,67.16,2.42,2.71,27.72,0.0,100.0,12.41,25.37,35.65,18.94,3.53,0.74,3.07,3590.0,3571.0,20.0,6539.0,622.0,0.0,4809.0,173.0,194.0,1985.0,0.0,7161.0,889.0,1817.0,2553.0,1356.0,253.0,53.0,220.0,4071.0,1393.0,57.0,81.0,462.0,3590.0,3571.0,6539.0,622.0,0.0,374.0,593.0,2177.0,1764.0,1258.0,925.0,70.0,7161.0,385.0,712.0,60.06,39.94,2.76,90.3,27.79,62.51,7.46,0.0,0.62,100.0,3.04,12.63,37.09,33.09,8.22,3.09,0.08,66.51,3.46,9260.0,6157.0,426.0,13921.0,4284.0,9637.0,1150.0,0.0,95.0,15417.0,468.0,1947.0,5718.0,5102.0,1267.0,477.0,12.0,10254.0,533.0,29.53,4.64,15.87,0.36,33.75,0.0,2.51,10.04,0.0,0.0,0.89,0.0,0.0,0.48,91.24,8.77,0.0,21.68,12.57,3.45,65.04,2.85,2.02,30.09,0.0,100.0,31.62,29.24,0.2,0.06,3033.0,477.0,1630.0,37.0,3466.0,0.0,258.0,1031.0,0.0,0.0,91.0,0.0,0.0,49.0,9370.0,901.0,0.0,2227.0,1291.0,354.0,6680.0,293.0,207.0,3090.0,0.0,10270.0,3247.0,3003.0,21.0,6.0,61.28,38.73,2.34,21.59,12.58,4.22,65.35,2.84,2.04,29.78,0.0,100.0,30.62,28.49,0.86,0.42,2.99,13.33,37.92,32.21,8.51,2.73,0.0,6610.0,4178.0,252.0,2329.0,1357.0,455.0,7049.0,306.0,220.0,3212.0,0.0,10787.0,3303.0,3073.0,93.0,45.0,322.0,1438.0,4090.0,3474.0,918.0,294.0,0.0,28.79,4.42,15.31,0.34,34.19,0.1,2.39,10.33,0.0,0.0,1.18,0.0,0.0,0.56,65.4,2.83,2.04,29.73,0.0,100.0,27.4,20.53,37.06,15.0,3110.0,477.0,1654.0,37.0,3694.0,11.0,258.0,1116.0,0.0,0.0,127.0,0.0,0.0,61.0,7065.0,306.0,220.0,3212.0,0.0,10803.0,2960.0,2218.0,4004.0,1620.0
3550308,49.07,50.93,7.33,96.74,2.84,0.31,53.38,9.57,1.49,35.35,0.16,100.0,7.74,16.05,26.98,21.81,8.27,7.01,4.8,1478889.0,1534853.0,220880.0,2915578.0,85665.0,9336.0,1608659.0,288505.0,44783.0,1065353.0,4705.0,3013743.0,233239.0,483854.0,813157.0,657183.0,249312.0,211398.0,144720.0,1264543.0,546307.0,113443.0,41777.0,452037.0,1479062.0,1535259.0,2916102.0,85690.0,9336.0,341560.0,541504.0,668171.0,524376.0,350296.0,530722.0,57693.0,3014321.0,339544.0,256671.0,52.36,47.64,14.25,92.38,19.04,73.34,2.67,0.03,0.31,100.0,1.44,6.68,21.78,30.99,13.14,11.66,0.06,73.28,2.73,2923051.0,2659036.0,795455.0,5156617.0,1062618.0,4093999.0,149070.0,1513.0,17335.0,5582087.0,80476.0,372629.0,1215941.0,1730155.0,733475.0,650687.0,3268.0,4090566.0,152478.0,12.12,1.01,4.14,0.24,29.64,0.82,0.57,36.92,0.38,11.19,0.16,0.02,0.02,0.44,96.83,3.17,0.0,3.8,32.57,25.84,52.29,12.22,1.95,33.38,0.16,100.0,11.24,22.28,3.27,0.04,496451.0,41561.0,169697.0,9774.0,1214251.0,33747.0,23469.0,1512610.0,15653.0,458550.0,6613.0,953.0,698.0,18177.0,3966968.0,129985.0,0.0,155766.0,1334465.0,1058537.0,2142352.0,500568.0,79700.0,1367592.0,6743.0,4096954.0,460294.0,912980.0,133999.0,1731.0,53.8,46.2,12.8,3.77,32.35,25.98,52.29,12.22,1.94,33.38,0.16,100.0,11.12,22.03,3.44,0.13,1.35,6.91,23.02,32.22,12.88,10.79,0.03,2283577.0,1961005.0,543423.0,159821.0,1373333.0,1102735.0,2219617.0,518587.0,82436.0,1416944.0,6972.0,4244582.0,472142.0,935125.0,146034.0,5656.0,57092.0,293251.0,976974.0,1367543.0,546854.0,458075.0,1370.0,12.03,1.01,4.11,0.24,29.45,0.86,0.58,36.85,0.38,11.13,0.17,0.03,0.02,0.51,52.28,12.22,1.94,33.4,0.17,100.0,13.31,13.62,40.31,32.76,511552.0,42997.0,174670.0,10223.0,1252138.0,36474.0,24516.0,1566409.0,16191.0,473042.0,7236.0,1189.0,720.0,21689.0,2222374.0,519592.0,82522.0,1419770.0,7022.0,4251307.0,565643.0,579174.0,1713620.0,1392870.0
3550407,53.33,46.65,1.82,90.3,9.7,0.0,68.0,2.62,0.0,29.37,0.0,100.0,6.71,17.34,35.03,30.27,5.64,2.88,0.31,4414.0,3861.0,151.0,7473.0,803.0,0.0,5628.0,217.0,0.0,2431.0,0.0,8276.0,555.0,1435.0,2899.0,2505.0,467.0,238.0,26.0,4065.0,1368.0,87.0,29.0,914.0,4414.0,3861.0,7473.0,803.0,0.0,787.0,525.0,2224.0,1797.0,1283.0,1660.0,0.0,8276.0,904.0,908.0,54.69,45.31,2.57,83.17,14.54,68.63,13.04,0.0,2.02,100.0,1.18,5.61,26.21,44.77,12.79,6.87,0.0,79.78,1.89,10282.0,8517.0,483.0,15636.0,2734.0,12902.0,2452.0,0.0,379.0,18799.0,221.0,1054.0,4928.0,8417.0,2404.0,1292.0,0.0,14998.0,356.0,18.54,2.89,10.83,0.55,52.26,0.35,3.54,8.3,0.0,0.0,0.25,0.09,0.0,0.92,84.97,15.04,0.0,10.62,15.91,2.73,68.46,3.33,0.21,28.0,0.0,100.0,38.15,31.26,0.07,0.0,2781.0,434.0,1624.0,82.0,7838.0,52.0,531.0,1245.0,0.0,0.0,37.0,13.0,0.0,138.0,12744.0,2255.0,0.0,1593.0,2386.0,410.0,10268.0,500.0,32.0,4199.0,0.0,14998.0,5721.0,4689.0,11.0,0.0,54.03,45.96,2.68,10.51,16.35,2.96,68.35,3.48,0.28,27.88,0.0,100.0,37.86,30.75,0.2,0.05,1.34,5.63,26.58,45.12,12.69,5.95,0.0,8296.0,7057.0,412.0,1613.0,2511.0,455.0,10495.0,535.0,43.0,4281.0,0.0,15354.0,5813.0,4722.0,31.0,8.0,206.0,865.0,4081.0,6928.0,1948.0,913.0,0.0,18.45,2.83,10.71,0.53,52.43,0.34,3.46,8.32,0.0,0.0,0.25,0.08,0.0,1.06,68.35,3.48,0.28,27.88,0.0,100.0,20.61,16.49,43.56,19.34,2833.0,434.0,1645.0,82.0,8050.0,52.0,531.0,1278.0,0.0,0.0,38.0,13.0,0.0,163.0,10495.0,535.0,43.0,4281.0,0.0,15354.0,3164.0,2532.0,6688.0,2970.0
3550506,49.32,50.68,0.89,82.93,17.07,0.0,72.32,1.9,0.0,25.79,0.0,100.0,5.16,25.84,38.83,24.36,2.73,2.13,0.0,832.0,855.0,15.0,1399.0,288.0,0.0,1220.0,32.0,0.0,435.0,0.0,1687.0,87.0,436.0,655.0,411.0,46.0,36.0,0.0,898.0,189.0,21.0,2.0,165.0,832.0,855.0,1399.0,288.0,0.0,123.0,77.0,496.0,366.0,252.0,374.0,0.0,1687.0,205.0,206.0,62.14,37.86,1.63,87.9,25.73,62.17,11.68,0.0,0.09,100.0,1.09,11.27,34.84,37.47,8.37,5.32,0.0,72.76,1.06,2101.0,1280.0,55.0,2972.0,870.0,2102.0,395.0,0.0,3.0,3381.0,37.0,381.0,1178.0,1267.0,283.0,180.0,0.0,2460.0,36.0,29.31,1.62,11.57,0.0,30.53,0.12,8.16,16.61,0.0,0.0,0.69,0.0,0.0,0.45,85.14,14.86,0.0,18.72,17.62,2.84,67.97,5.08,0.0,26.96,0.0,100.0,31.51,28.75,0.0,0.0,722.0,40.0,285.0,0.0,752.0,3.0,201.0,409.0,0.0,0.0,17.0,0.0,0.0,11.0,2097.0,366.0,0.0,461.0,434.0,70.0,1674.0,125.0,0.0,664.0,0.0,2463.0,776.0,708.0,0.0,0.0,59.67,40.33,0.92,18.46,17.58,3.08,67.92,5.01,0.0,27.03,0.0,100.0,31.16,28.71,0.16,0.24,0.96,10.57,37.48,37.77,7.97,4.37,0.0,1490.0,1007.0,23.0,461.0,439.0,77.0,1696.0,125.0,0.0,675.0,0.0,2497.0,778.0,717.0,4.0,6.0,24.0,264.0,936.0,943.0,199.0,109.0,0.0,28.96,1.6,11.4,0.0,30.76,0.24,8.04,16.72,0.0,0.0,0.88,0.0,0.0,0.44,67.84,5.0,0.0,27.12,0.0,100.0,27.08,18.48,40.2,14.24,724.0,40.0,285.0,0.0,769.0,6.0,201.0,418.0,0.0,0.0,22.0,0.0,0.0,11.0,1696.0,125.0,0.0,678.0,0.0,2500.0,677.0,462.0,1005.0,356.0
3550605,50.04,49.96,3.25,89.34,10.52,0.04,61.1,5.31,0.62,32.97,0.0,100.0,5.7,15.54,31.71,26.7,7.44,7.35,2.31,9663.0,9646.0,627.0,17250.0,2031.0,8.0,11797.0,1025.0,120.0,6367.0,0.0,19309.0,1101.0,3001.0,6122.0,5156.0,1437.0,1419.0,446.0,9147.0,3121.0,511.0,89.0,2616.0,9663.0,9646.0,17250.0,2031.0,8.0,1729.0,2419.0,4892.0,4009.0,2592.0,3419.0,248.0,19309.0,1779.0,2046.0,55.98,44.02,6.19,73.86,13.2,60.66,19.95,0.02,1.83,100.0,1.27,6.19,26.45,37.07,12.83,9.86,0.14,78.31,2.29,21890.0,17215.0,2421.0,28883.0,5161.0,23722.0,7802.0,8.0,715.0,39105.0,495.0,2419.0,10344.0,14496.0,5019.0,3857.0,54.0,30625.0,894.0,16.38,0.92,7.42,0.04,51.67,0.11,2.17,19.79,0.12,0.08,0.25,0.01,0.04,0.1,75.78,24.22,0.0,7.78,21.0,6.8,56.02,8.65,0.85,34.44,0.04,100.0,27.61,35.87,0.55,0.0,5026.0,281.0,2278.0,12.0,15858.0,34.0,665.0,6074.0,36.0,25.0,78.0,2.0,13.0,31.0,23259.0,7433.0,0.0,2388.0,6446.0,2088.0,17192.0,2656.0,261.0,10571.0,11.0,30691.0,8475.0,11008.0,168.0,0.0,56.45,43.55,6.33,7.82,21.04,7.11,56.18,8.7,0.86,34.22,0.03,100.0,27.25,35.33,0.82,0.09,0.88,6.05,26.6,38.71,12.32,9.01,0.1,17801.0,13732.0,1996.0,2465.0,6636.0,2242.0,17716.0,2743.0,271.0,10792.0,11.0,31533.0,8593.0,11140.0,258.0,27.0,276.0,1907.0,8389.0,12206.0,3886.0,2840.0,33.0,16.24,0.95,7.21,0.04,51.56,0.11,2.22,19.87,0.11,0.08,0.25,0.01,0.04,0.19,56.22,8.72,0.86,34.18,0.03,100.0,16.37,13.55,45.42,24.66,5131.0,299.0,2278.0,12.0,16291.0,35.0,700.0,6280.0,36.0,26.0,78.0,2.0,13.0,59.0,17764.0,2754.0,271.0,10799.0,11.0,31599.0,5173.0,4283.0,14352.0,7792.0
3550704,49.36,50.64,1.42,93.5,6.27,0.1,48.06,6.96,0.57,43.84,0.57,100.0,6.97,21.34,35.8,22.91,6.22,2.51,2.82,10570.0,10845.0,305.0,20023.0,1343.0,22.0,10293.0,1490.0,121.0,9388.0,123.0,21415.0,1493.0,4569.0,7667.0,4907.0,1331.0,538.0,604.0,10628.0,3945.0,402.0,143.0,1723.0,10570.0,10845.0,20023.0,1343.0,22.0,1513.0,2251.0,5763.0,4503.0,3135.0,4124.0,127.0,21415.0,2263.0,2309.0,54.36,45.64,3.67,92.35,15.93,76.42,5.71,0.05,0.39,100.0,1.46,9.59,31.05,39.03,9.54,5.65,0.0,79.33,2.84,22529.0,18914.0,1523.0,38271.0,6600.0,31671.0,2368.0,19.0,160.0,41443.0,605.0,3974.0,12870.0,16177.0,3952.0,2341.0,0.0,32875.0,1179.0,17.5,27.09,9.83,0.39,25.22,0.02,0.29,17.19,0.0,0.0,0.08,0.49,0.14,0.75,93.47,6.53,0.0,10.75,16.18,4.64,42.04,11.61,0.85,45.29,0.21,100.0,30.78,36.57,0.23,0.12,5758.0,8910.0,3233.0,127.0,8296.0,7.0,95.0,5654.0,0.0,0.0,26.0,160.0,46.0,247.0,30747.0,2149.0,0.0,3537.0,5324.0,1528.0,13829.0,3820.0,279.0,14897.0,70.0,32896.0,10127.0,12029.0,76.0,38.0,55.64,44.36,3.13,10.59,16.03,4.88,41.73,11.67,0.89,45.51,0.21,100.0,30.56,36.54,0.37,0.2,1.17,10.03,31.84,39.91,8.58,5.34,0.0,18949.0,15109.0,1065.0,3606.0,5458.0,1663.0,14214.0,3973.0,302.0,15500.0,70.0,34058.0,10409.0,12445.0,127.0,69.0,398.0,3415.0,10844.0,13593.0,2923.0,1820.0,0.0,17.51,26.92,9.85,0.37,25.1,0.02,0.28,17.22,0.0,0.03,0.08,0.47,0.13,0.81,41.72,11.66,0.89,45.53,0.21,100.0,21.9,17.18,45.23,15.69,5968.0,9174.0,3358.0,127.0,8553.0,7.0,95.0,5867.0,0.0,11.0,26.0,160.0,46.0,277.0,14219.0,3973.0,302.0,15516.0,70.0,34079.0,7463.0,5854.0,15415.0,5347.0
3550803,51.97,48.07,0.26,87.85,12.15,0.0,66.58,4.17,0.0,29.25,0.0,100.0,3.11,28.38,35.26,24.17,3.99,3.16,1.67,1185.0,1096.0,6.0,2003.0,277.0,0.0,1518.0,95.0,0.0,667.0,0.0,2280.0,71.0,647.0,804.0,551.0,91.0,72.0,38.0,1094.0,435.0,31.0,148.0,192.0,1185.0,1096.0,2003.0,277.0,0.0,204.0,322.0,592.0,469.0,346.0,309.0,40.0,2280.0,162.0,219.0,59.31,40.69,1.52,89.71,19.29,70.42,7.67,0.0,1.96,100.0,0.77,10.12,31.93,39.9,10.25,5.53,0.0,76.38,1.71,3154.0,2164.0,81.0,4771.0,1026.0,3745.0,408.0,0.0,104.0,5318.0,41.0,538.0,1698.0,2122.0,545.0,294.0,0.0,4062.0,91.0,38.58,2.04,6.77,0.64,35.08,0.0,7.21,7.11,0.0,0.0,0.49,0.2,0.07,0.52,90.45,9.55,0.0,24.22,8.1,3.55,66.1,6.18,0.0,27.72,0.0,100.0,34.64,29.25,0.0,0.0,1567.0,83.0,275.0,26.0,1425.0,0.0,293.0,289.0,0.0,0.0,20.0,8.0,3.0,21.0,3674.0,388.0,0.0,984.0,329.0,144.0,2685.0,251.0,0.0,1126.0,0.0,4062.0,1407.0,1188.0,0.0,0.0,58.39,41.61,1.95,23.69,7.92,4.19,66.14,6.36,0.0,27.5,0.0,100.0,34.48,28.61,0.65,0.19,0.41,8.91,30.92,41.99,10.74,5.08,0.0,2425.0,1728.0,81.0,984.0,329.0,174.0,2747.0,264.0,0.0,1142.0,0.0,4153.0,1432.0,1188.0,27.0,8.0,17.0,370.0,1284.0,1744.0,446.0,211.0,0.0,38.29,2.0,6.69,0.63,35.42,0.0,7.3,6.96,0.0,0.0,0.58,0.19,0.07,0.6,66.14,6.36,0.0,27.5,0.0,100.0,28.1,18.25,34.14,19.48,1590.0,83.0,278.0,26.0,1471.0,0.0,303.0,289.0,0.0,0.0,24.0,8.0,3.0,25.0,2747.0,264.0,0.0,1142.0,0.0,4153.0,1167.0,758.0,1418.0,809.0
