CD_MUN,V17000001,V17000002,V17000003,V17000004,V17000005,V17000006,V17000007,V17000008,V17000009,V17000010,V17000011,V17000012,V17000013,V17000014,V17000015,V17000016,V17000017,V17000018,V17000019,V17000020,V17000021,V17000022,V17000023,V17000024,V17000025,V17000026,V17000027,V17000028,V17000029,V17000030,V17000031,V17000032,V17000033,V17000034,V17000035,V17000036,V17000037,V17000038,V17000039,V17000040,V17000041,V17000042,V17000043,V17000044,V17000045,V17000046,V17000047,V17000048,V17000049,V17000050,V17000051,V17000052,V17000053,V17000054,V17000055,V17000056,V17000057,V17000058,V17000059,V17000060,V17000061,V17000062,V17000063,V17000064,V17000065,V17000066,V17000067,V17000068,V17000069,V17000070,V17000071,V17000072,V17000073,V17000074,V17000075,V17000076,V17000077,V17000078,V17000079,V17000080,V17000081,V17000082,V17000083,V17000084,V17000085,V17000086,V17000087,V17000088,V17000089,V17000090,V17000091,V17000092,V17000093,V17000094,V17000095,V17000096,V17000097,V17000098,V17000099,V17000100,V17000101,V17000102,V17000103,V17000104,V17000105,V17000106,V17000107,V17000108,V17000109,V17000110,V17000111,V17000112,V17000113,V17000114,V17000115,V17000116,V17000117,V17000118,V17000119,V17000120,V17000121,V17000122,V17000123,V17000124,V17000125,V17000126,V17000127,V17000128,V17000129,V17000130,V17000131,V17000132,V17000133,V17000134,V17000135,V17000136,V17000137,V17000138,V17000139,V17000140,V17000141,V17000142,V17000143,V17000144,V17000145,V17000146,V17000147,V17000148,V17000149,V17000150,V17000151,V17000152,V17000153,V17000154,V17000155,V17000156,V17000157,V17000158,V17000159,V17000160,V17000161,V17000162,V17000163,V17000164,V17000165,V17000166,V17000167
3527009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5.0,15.0,533.0,764.0,11.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,79.0,165.0,4364.0,6696.0,176.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527207,1.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,91.07,91.07,0.0,8.93,7.14,1.79,100.0,0.0,0.0,0.0,1025.0,0.0,1025.0,1025.0,1025.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,0.0,336.0,0.0,336.0,306.0,306.0,0.0,30.0,24.0,6.0,336.0,8542.24,1025.0,0.12,0.0,0.0,0.0,8.0,23.0,3.0,12.0,287.0,101.0,142.0,4440.0,6230.0,191.0,1069.0,0.0,0.0,0.0,0.18,0.37,1.57,1.12,0.33,100.0,0.33,99.35,0.0,0.0,0.0,1.0,306.0,1.0,304.0,0.0,0.0,0.0,35.62,0.0,100.0,49.35,14.38,0.0,0.0,0.0,0.65,35.95,0.0,64.05,109.0,0.0,306.0,151.0,44.0,0.0,0.0,0.0,2.0,110.0,0.0,196.0,36.27,98.37,87.58,9.48,1.31,0.0,0.33,100.0,1.31,0.0,36.27,0.0,13.07,49.35,0.0,0.0,0.98,0.33,111.0,301.0,268.0,29.0,4.0,0.0,1.0,306.0,4.0,0.0,111.0,0.0,40.0,151.0,0.0,0.0,3.0,1.0,0.0,100.0,100.0,39.87,60.13,0.0,0.0,0.0,0.0,306.0,306.0,122.0,184.0,0.0,0.0,0.0
3527256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,2.0,106.0,222.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527306,1.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,90.24,9.76,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,88.61,11.39,0.0,0.0,0.0,100.0,0.0,0.0,0.0,246.0,0.0,246.0,246.0,222.0,24.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,70.0,9.0,0.0,0.0,0.0,79.0,23399.6,246.0,0.011,0.0,0.0,0.0,10.0,10.0,0.0,0.0,81.0,39.0,34.0,1884.0,2726.0,66.0,622.0,0.0,0.0,0.0,0.53,0.37,0.0,0.0,0.0,100.0,0.0,98.73,1.27,0.0,0.0,0.0,79.0,0.0,78.0,1.0,0.0,0.0,89.87,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.13,98.73,1.27,0.0,71.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,8.0,78.0,1.0,0.0,24.05,98.73,96.2,1.27,1.27,0.0,0.0,100.0,1.27,0.0,24.05,0.0,3.8,45.57,26.58,0.0,0.0,0.0,19.0,78.0,76.0,1.0,1.0,0.0,0.0,79.0,1.0,0.0,19.0,0.0,3.0,36.0,21.0,0.0,0.0,0.0,0.0,100.0,100.0,34.18,65.82,0.0,0.0,0.0,0.0,79.0,79.0,27.0,52.0,0.0,0.0,0.0
3527405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,16.0,33.0,941.0,1697.0,37.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,5.0,7.0,138.0,378.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,23.0,779.0,1205.0,29.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,5.0,7.0,291.0,701.0,9.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,8.0,3.0,201.0,362.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,3.0,1.0,131.0,377.0,10.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,9.0,31.0,1025.0,1506.0,47.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,6.0,8.0,546.0,1315.0,18.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,7.0,4.0,239.0,666.0,20.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,3.0,6.0,186.0,477.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528403,2.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,95.63,4.37,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,85.24,80.95,4.29,14.76,13.33,1.43,100.0,0.0,0.0,0.0,572.0,0.0,572.0,572.0,547.0,25.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,210.0,0.0,210.0,179.0,170.0,9.0,31.0,28.0,3.0,210.0,2071.11,572.0,0.276,0.0,0.0,0.0,6.0,18.0,2.0,10.0,68.0,63.0,58.0,2477.0,5049.0,150.0,2233.0,0.0,0.0,0.0,0.24,0.36,1.33,0.45,0.0,100.0,0.0,99.44,0.56,0.0,0.0,0.0,179.0,0.0,178.0,1.0,0.0,0.0,50.84,0.0,100.0,11.73,22.35,12.29,0.0,2.79,0.0,98.32,1.12,0.56,91.0,0.0,179.0,21.0,40.0,22.0,0.0,5.0,0.0,176.0,2.0,1.0,15.08,99.44,84.36,12.85,1.68,0.56,0.0,100.0,0.56,0.0,15.08,0.0,2.23,79.33,2.79,0.0,0.56,0.0,27.0,178.0,151.0,23.0,3.0,1.0,0.0,179.0,1.0,0.0,27.0,0.0,4.0,142.0,5.0,0.0,1.0,0.0,0.0,100.0,91.62,39.11,52.51,8.38,0.0,0.0,0.0,179.0,164.0,70.0,94.0,15.0,0.0,0.0
3528502,11.0,0.0,0.0,0.0,99.94,0.06,100.0,99.94,96.86,3.08,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.92,0.08,100.0,89.67,86.85,2.81,10.26,8.13,2.13,100.0,0.0,0.0,0.0,3468.0,2.0,3470.0,3468.0,3361.0,107.0,0.0,0.0,0.0,3470.0,0.0,0.0,0.0,1315.0,1.0,1316.0,1180.0,1143.0,37.0,135.0,107.0,28.0,1316.0,5310.06,3470.0,0.653,0.0,0.0,0.0,99.0,163.0,17.0,47.0,50.0,89.0,90.0,4598.0,8275.0,363.0,3085.0,0.0,0.0,0.0,2.15,1.97,4.68,1.52,0.25,100.0,0.0,99.66,0.0,0.0,0.08,3.0,1180.0,0.0,1176.0,0.0,0.0,1.0,65.17,9.83,100.0,5.25,12.46,6.53,0.25,0.0,0.51,96.61,2.12,1.27,769.0,116.0,1180.0,62.0,147.0,77.0,3.0,0.0,6.0,1140.0,25.0,15.0,28.9,99.49,81.1,17.37,0.68,0.34,0.0,100.0,0.42,0.08,25.25,3.64,46.44,23.47,0.68,0.25,0.25,0.0,341.0,1174.0,957.0,205.0,8.0,4.0,0.0,1180.0,5.0,1.0,298.0,43.0,548.0,277.0,8.0,3.0,3.0,0.0,2.12,100.0,96.44,67.37,29.07,1.44,0.0,0.0,25.0,1180.0,1138.0,795.0,343.0,17.0,0.0,0.0
3528601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,7.0,15.0,664.0,1253.0,30.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,7.0,10.0,281.0,773.0,9.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,18.0,17.0,750.0,1467.0,38.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,4.0,5.0,292.0,568.0,6.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,4.0,5.0,191.0,734.0,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529005,13.0,0.0,0.0,0.0,99.97,0.03,100.0,99.97,97.96,2.01,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.92,0.08,100.0,88.71,86.74,1.96,11.21,10.39,0.82,100.0,0.0,0.0,0.0,3189.0,1.0,3190.0,3189.0,3125.0,64.0,0.0,0.0,0.0,3190.0,0.0,0.0,0.0,1221.0,1.0,1222.0,1084.0,1060.0,24.0,137.0,127.0,10.0,1222.0,4206.36,3190.0,0.758,0.0,0.0,1.0,45.0,63.0,4.0,13.0,768.0,182.0,636.0,13317.0,18186.0,437.0,2846.0,0.0,0.0,0.16,0.34,0.35,0.92,0.46,0.0,100.0,0.0,97.79,2.21,0.0,0.0,0.0,1084.0,0.0,1060.0,24.0,0.0,0.0,98.06,0.0,100.0,1.01,0.0,0.09,0.0,0.09,0.74,98.34,1.48,0.18,1063.0,0.0,1084.0,11.0,0.0,1.0,0.0,1.0,8.0,1066.0,16.0,2.0,40.68,98.8,86.35,11.44,0.74,0.28,0.09,100.0,0.65,0.46,40.68,0.0,0.92,7.01,33.12,7.75,10.42,0.09,441.0,1071.0,936.0,124.0,8.0,3.0,1.0,1084.0,7.0,5.0,441.0,0.0,10.0,76.0,359.0,84.0,113.0,1.0,0.92,100.0,92.8,69.65,23.15,1.94,0.09,4.24,10.0,1084.0,1006.0,755.0,251.0,21.0,1.0,46.0
3529104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,5.0,3.0,115.0,312.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,28.0,35.0,1401.0,2510.0,60.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,73.0,121.0,5178.0,7427.0,137.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529401,60.0,0.0,0.0,0.0,99.88,0.12,100.0,99.88,95.44,4.44,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.87,0.13,100.0,90.87,86.56,4.31,9.0,8.49,0.51,100.0,0.0,0.0,0.0,115117.0,134.0,115251.0,115117.0,109999.0,5118.0,0.0,0.0,0.0,115251.0,0.0,1.0,1.0,44102.0,58.0,44161.0,40127.0,38225.0,1902.0,3975.0,3749.0,226.0,44160.0,19641.43,115251.0,5.868,2.0,12.0,7.0,2688.0,4886.0,168.0,2009.0,39.0,229.0,331.0,18127.0,23985.0,699.0,4560.0,5.13,5.24,2.11,14.83,20.37,24.03,44.06,0.17,100.0,0.05,98.89,0.11,0.0,0.77,70.0,40127.0,21.0,39683.0,45.0,0.0,308.0,97.1,0.06,100.0,0.08,0.07,0.1,0.01,0.16,2.43,97.96,0.96,1.08,38962.0,23.0,40127.0,31.0,30.0,39.0,4.0,63.0,975.0,39309.0,385.0,433.0,81.07,99.8,79.77,17.68,1.95,0.4,0.01,100.0,0.15,0.03,80.29,0.79,1.26,1.59,12.67,1.86,1.53,0.01,32532.0,40048.0,32011.0,7095.0,781.0,161.0,5.0,40127.0,60.0,14.0,32217.0,315.0,507.0,637.0,5084.0,747.0,615.0,5.0,0.66,100.0,98.05,85.01,13.04,0.15,0.01,1.13,265.0,40127.0,39344.0,34113.0,5231.0,62.0,4.0,452.0
3529500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,5.0,6.0,378.0,1032.0,19.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,3.0,3.0,350.0,1304.0,26.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,4.0,3.0,95.0,267.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,19.0,43.0,1342.0,1875.0,28.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,13.0,21.0,778.0,1182.0,43.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,43.0,24.0,1191.0,2230.0,138.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,4.0,3.0,209.0,701.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,33.0,66.0,3573.0,5961.0,95.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,24.0,20.0,1039.0,3383.0,60.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,47.0,99.0,4075.0,5965.0,119.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,6.0,6.0,240.0,510.0,25.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,61.0,148.0,4252.0,6420.0,144.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530607,16.0,0.0,0.0,0.0,99.95,0.05,100.0,99.95,94.15,5.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.9,0.1,100.0,89.89,84.14,5.75,10.02,8.48,1.54,100.0,0.0,0.0,0.0,17625.0,9.0,17634.0,17625.0,16602.0,1023.0,0.0,0.0,0.0,17634.0,0.0,0.0,0.0,6293.0,6.0,6299.0,5662.0,5300.0,362.0,631.0,534.0,97.0,6299.0,9046.51,17634.0,1.949,4.0,1.0,0.0,469.0,808.0,63.0,271.0,1225.0,448.0,570.0,19241.0,28813.0,1233.0,6096.0,0.33,0.22,0.0,2.44,2.8,5.11,4.45,1.25,100.0,0.11,96.93,1.47,0.0,0.25,71.0,5662.0,6.0,5488.0,83.0,0.0,14.0,80.13,0.23,100.0,5.4,8.87,0.11,0.05,0.12,5.09,94.77,1.68,3.55,4537.0,13.0,5662.0,306.0,502.0,6.0,3.0,7.0,288.0,5366.0,95.0,201.0,40.0,98.41,86.91,10.44,0.81,0.25,0.09,100.0,1.17,0.34,39.09,0.92,11.6,13.67,28.7,0.6,5.33,0.09,2265.0,5572.0,4921.0,591.0,46.0,14.0,5.0,5662.0,66.0,19.0,2213.0,52.0,657.0,774.0,1625.0,34.0,302.0,5.0,1.36,100.0,96.29,82.02,14.27,1.68,0.6,0.07,77.0,5662.0,5452.0,4644.0,808.0,95.0,34.0,4.0
3530706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,148.0,253.0,8605.0,12649.0,264.0,2804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,80.0,173.0,5092.0,7586.0,178.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
