tabela,variavel_id,variavel,unidade,categorias,categorias_ids,fonte,tema,campo,municipios_com_registro,valores_numericos,divulgacao,fonte_divulgacao,camada
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""82072""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000367,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Branca | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2776""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000368,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Preta | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2777""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000369,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Amarela | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2778""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000370,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Parda | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2779""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000371,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Indígena | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2780""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000372,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000373,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Homens | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""4""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000374,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Mulheres | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""5""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000375,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100052""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000376,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100754""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000377,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""108866""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000378,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 20 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1144""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000379,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 29 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1145""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000380,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 a 17 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""114535""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000381,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 30 a 34 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1146""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000382,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 35 a 39 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1147""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000383,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 40 a 44 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1148""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000384,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 45 a 49 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1149""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000385,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 50 a 54 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1150""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000386,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 55 a 59 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1151""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000387,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 60 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1152""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000388,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 10 a 13 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""118282""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000389,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 19 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""2793""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000390,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 65 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""6798""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000391,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""82072""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000392,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Branca | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2776""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000393,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Preta | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2777""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000394,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Amarela | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2778""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000395,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Parda | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2779""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000396,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Indígena | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2780""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000397,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,675,"Nível de ocupação, na semana de referência, das pessoas de 10 anos ou mais de idade",%,Sexo: Total | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000398,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,Pessoas,Sexo: Homens | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""4""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000399,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,Pessoas,Sexo: Mulheres | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""5""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000400,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100052""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000401,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_03
10268,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100754""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000402,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_03
10268,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""108866""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000403,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_03
10268,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 20 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1144""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000404,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_03
